Source;Destination;Length;Source Address;Destination Address;Source.1;Destination.1;Address_Resolution_Protocol;Internet_Control_Message_Protocol;Transmission_Control_Protocol;Info;label
10.0.123.3;10.0.123.2;148;2.219.189.11;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;6;1
10.0.123.3;10.0.123.2;160;96.1.29.58;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;201.40.104.26;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;218.42.242.219;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;22.214.40.93;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;177.58.113.47;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;94.187.111.200;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;111.61.154.255;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;1,02E+11;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;148;2,17E+11;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;1,69E+11;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;1,01E+11;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;182.145.18.109;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;2,38E+11;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;239.141.95.49;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;81.69.227.142;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;95.84.192.99;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.2;10.0.123.3;2674;121.25.177.194;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;3;1
10.0.123.2;10.0.123.3;2962;80.67.157.121;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;3;1
10.0.123.2;10.0.123.3;2962;41.51.181.193;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;3;1
10.0.123.3;10.0.123.2;148;76.222.250.68;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;176.82.176.224;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;22.67.218.216;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;161.213.165.88;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;123.222.128.70;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;76203129189;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;35.213.215.85;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;206.203.168.86;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;164.36.170.151;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;6;1
10.0.123.3;10.0.123.2;148;181.41.161.189;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;6;1
10.0.123.3;10.0.123.2;148;123.238.179.144;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;6;1
10.0.123.3;10.0.123.2;148;181.22.227.55;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;6;1
10.0.123.3;10.0.123.2;148;224.187.104.211;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;6;1
10.0.123.3;10.0.123.2;148;29.33.92.2;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;6;1
10.0.123.3;10.0.123.2;148;12.59.183.171;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;6;1
10.0.123.3;10.0.123.2;148;73.217.40.255;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;6;1
10.0.123.3;10.0.123.2;160;1,60E+11;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;68.12.139.242;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;94.169.252.32;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;203.114.39.169;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;152.138.112.9;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;214.12.39.95;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;214.202.118.123;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;179.150.64.121;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;148;2,01E+11;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;126.177.18.69;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;169.44.138.149;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;82.20.101.87;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;137.238.49.95;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;99.127.164.243;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;34123136190;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;98.142.95.121;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;206.196.234.3;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;83.102.173.198;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;240.161.93.168;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;15.64.136.95;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;94.218.233.202;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;55.102.82.9;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;1,98E+11;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;184.188.16.184;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;151.51.32.60;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;6;1
10.0.123.3;10.0.123.2;148;37.75.57.217;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;6;1
10.0.123.3;10.0.123.2;160;1,44E+11;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;45.159.11.45;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;6;1
10.0.123.3;10.0.123.2;160;206.14.228.79;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;6;1
10.0.123.3;10.0.123.2;148;125.66.215.219;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;6;1
10.0.123.3;10.0.123.2;160;2,44E+11;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;6;1
10.0.123.3;10.0.123.2;160;64.157.36.95;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;6;1
10.0.123.3;10.0.123.2;160;25.218.224.127;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;164.112.58.194;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;187.128.93.177;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;###############################################################################################################################################################################################################################################################;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;###############################################################################################################################################################################################################################################################;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;238.47.120.245;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;104.15.127.115;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;195.159.113.243;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;148;67.181.23.28;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;69117238154;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;132.36.60.43;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;114.124.214.1;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;2,25E+11;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;131.36.198.218;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;98136225192;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;49220154113;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.2;10.0.123.3;2962;227.153.92.35;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;1;0;3;1
10.0.123.2;10.0.123.3;2962;2.234.27.56;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;1;0;3;1
10.0.123.2;10.0.123.3;2962;162.234.30.46;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;1;0;3;1
10.0.123.3;10.0.123.2;148;105.65.44.148;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;179.52.234.50;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;###############################################################################################################################################################################################################################################################;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;85211238194;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;69.30.44.250;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;151.93.174.45;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;159.184.230.138;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;241.60.239.38;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;160;103.170.252.88;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;148;43.202.46.74;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;160;67.129.70.178;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;206.75.62.80;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;139.178.222.103;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;148;115.67.198.228;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;160;25.94.86.175;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;250.235.81.173;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;68.135.31.36;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;91.86.91.187;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;224.173.67.113;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;223.255.57.61;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;139.45.238.51;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;11.117.88.154;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;115.89.112.91;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;103.133.20.221;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;148;131.153.198.225;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;69.12.147.117;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;224.121.18.184;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;136.251.158.254;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;254.31.13.13;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;241.43.213.134;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;114.142.47.21;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;218.75.99.105;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;50.200.112.30;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;143.239.221.31;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;76.143.105.93;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;248.234.143.60;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;200.99.250.94;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;###############################################################################################################################################################################################################################################################;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;248.41.162.174;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;241.141.213.50;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;160;104.241.64.188;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;148;25.219.74.32;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;160;15219217166;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;151.55.207.139;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;###############################################################################################################################################################################################################################################################;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;148;252.105.252.220;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;160;234.213.184.238;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;164.219.25.229;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;184.74.154.121;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;114.183.116.194;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;58138175135;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;68.21.139.184;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;32.108.22.52;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;159.24.113.74;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;1,15E+11;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;70.74.91.245;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;148;84.131.43.213;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;247.120.11.127;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;1,43E+11;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;46.158.173.31;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;117.86.218.130;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;2,47E+11;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;40137133138;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;124.124.19.137;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;103.34.159.241;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;1,38E+11;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;99.133.147.80;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;27.25.162.31;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;47.16.128.86;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;2,52E+11;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;80.146.63.23;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;148;194.255.172.27;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;6;1
10.0.123.3;10.0.123.2;160;###############################################################################################################################################################################################################################################################;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;108.102.159.74;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;214.45.207.214;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;171.211.241.44;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;148;146.127.92.127;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;160;227.27.227.74;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;1,61E+11;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;106.179.147.47;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;148;239.229.252.72;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;160;239.28.211.98;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;79191108166;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;11.15.123.241;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;154.147.34.30;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;169.64.222.1;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;117.252.69.0;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;104.14.151.244;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;177.177.217.228;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;40.52.58.204;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;110.69.204.196;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;148;2,27E+11;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;131.229.69.178;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;155.72.152.112;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;95.9.94.203;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;160.138.177.74;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;###############################################################################################################################################################################################################################################################;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;230.89.198.190;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
